id,交通,人气,占地面积,地址,床位数,成立时间,所在地区,所在地区_县,所在地区_市,所在地区_省,收住对象,收住对象_全护理,收住对象_半自理,收住对象_特护,收住对象_自理,收费区间,收费区间_上限,收费区间_下限,机构性质,机构类型,特色服务,特色服务_具备医保定点资格,特色服务_可接收异地老人,电话,网址,联系人,详情_入住须知,详情_收费标准,详情_服务内容,详情_机构介绍,详情_设施,负责人,邮箱,邮编
21680,,1527,1300,浣东街道廿里牌村,50,,浙江-绍兴市-诸暨市,诸暨市,绍兴市,浙江,自理,,,,True,500-1000,1000,500,公办,敬老院,,,,,http://www.yanglao.com.cn/resthome/21680.html,郭忠信,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
21681,,1297,,街亭镇浮塘村,50,,浙江-绍兴市-诸暨市,诸暨市,绍兴市,浙江,自理,,,,True,500-1000,1000,500,公办,敬老院,,,,,http://www.yanglao.com.cn/resthome/21681.html,丁国友,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
21682,,2748,,白鹤新村21幢64-1号,72,,浙江-宁波市-江东区,江东区,宁波市,浙江,自理,,,,True,500-1000,1000,500,公办,敬老院,,,,,http://www.yanglao.com.cn/resthome/21682.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
21674,,1617,,云石街29号,50,,浙江-宁波市-海曙区,海曙区,宁波市,浙江,自理,,,,True,500-1000,1000,500,公办,其他,,,,,http://www.yanglao.com.cn/resthome/21674.html,王瑾,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,日托、就餐、棋牌、健身、阅览、康复,,暂无详细介绍，具体详情请致电咨询！,,,
21675,,1448,,史家新村15号,50,,浙江-宁波市-江东区,江东区,宁波市,浙江,自理,,,,True,500-1000,1000,500,公办,其他,,,,,http://www.yanglao.com.cn/resthome/21675.html,章鸣波,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,生活类、家政类、医疗类、文化类、健康咨询类、精神慰籍类、就（送）餐,,暂无详细介绍，具体详情请致电咨询！,,,
21676,,1690,,珠港镇刘园村,50,,浙江-台州市-玉环县,玉环县,台州市,浙江,自理,,,,True,500-1000,1000,500,公办,敬老院,,,,,http://www.yanglao.com.cn/resthome/21676.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
21677,,1596,,徐戎二村1号,50,,浙江-宁波市-江东区,江东区,宁波市,浙江,自理,,,,True,500-1000,1000,500,公办,其他,,,,,http://www.yanglao.com.cn/resthome/21677.html,施和平,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,生活类、家政类、医疗类、文化类、健康咨询类、精神慰籍类、就（送）餐,,暂无详细介绍，具体详情请致电咨询！,,,
21669,,1415,,"冷静街51号,仓基街29号B区",50,,浙江-宁波市-海曙区,海曙区,宁波市,浙江,自理,,,,True,500-1000,1000,500,公办,其他,,,,,http://www.yanglao.com.cn/resthome/21669.html,竺茂意,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,日托、就餐、健身、休闲、棋牌、娱乐、阅览,,暂无详细介绍，具体详情请致电咨询！,,,
21670,,1521,,"浙江省宁波市海曙区牌楼巷19号,澄浪堰21弄27号",50,,浙江-宁波市-海曙区,海曙区,宁波市,浙江,自理,,,,True,500-1000,1000,500,公办,福利院,,,,,http://www.yanglao.com.cn/resthome/21670.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,胡月莉,,
21671,,1562,,陶朱街道诸三路,50,,浙江-绍兴市-诸暨市,诸暨市,绍兴市,浙江,自理,,,,True,500-1000,1000,500,公办,敬老院,,,,,http://www.yanglao.com.cn/resthome/21671.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
21672,,1375,,偃月街111号,50,2002.6.28,浙江-宁波市-海曙区,海曙区,宁波市,浙江,自理,,,,True,500-1000,1000,500,公办,其他,,,,,http://www.yanglao.com.cn/resthome/21672.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,竺士安 院长,,
21673,,1737,,城南三排口,50,,浙江-温州市-平阳县,平阳县,温州市,浙江,自理,,,,True,500-1000,1000,500,公办,福利院,,,,,http://www.yanglao.com.cn/resthome/21673.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
21666,,1408,,西北街1号,50,,浙江-宁波市-海曙区,海曙区,宁波市,浙江,自理,,,,True,500-1000,1000,500,公办,其他,,,,,http://www.yanglao.com.cn/resthome/21666.html,周崇根,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,心理咨询、法律援助、临时托管、帮助照顾有特殊困难老年人等。同时照护院还兼顾居家养老照护员的培训，对愿意接受培训的保姆和家庭成员进行指导，以提高全社会对居家老人的照护水平。,,暂无详细介绍，具体详情请致电咨询！,,,
21667,,1391,,胜丰路106弄10号,50,,浙江-宁波市-海曙区,海曙区,宁波市,浙江,自理,,,,True,500-1000,1000,500,公办,其他,,,,,http://www.yanglao.com.cn/resthome/21667.html,董凤玲,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,日托、就餐、休闲,,暂无详细介绍，具体详情请致电咨询！,,,
21668,,1756,4000,花街镇倪宅村,120,,浙江-金华市-永康市,永康市,金华市,浙江,自理,,,,True,500-1000,1000,500,公办,敬老院,,,,,http://www.yanglao.com.cn/resthome/21668.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
21662,,2487,,古丽镇黄城路,50,,浙江-金华市-永康市,永康市,金华市,浙江,自理,,,,True,500-1000,1000,500,公办,敬老院,,,,,http://www.yanglao.com.cn/resthome/21662.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
21663,,2040,,"胜丰路106弄10号,西湾路137弄16号",50,,浙江-宁波市-海曙区,海曙区,宁波市,浙江,自理,,,,True,500-1000,1000,500,公办,其他,,,,,http://www.yanglao.com.cn/resthome/21663.html,陈勇,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
21664,,1594,,硖石镇双山村南苑路360号,50,1986,浙江-嘉兴市-海宁市,海宁市,嘉兴市,浙江,自理,,,,True,500-1000,1000,500,公办,敬老院,,,,,http://www.yanglao.com.cn/resthome/21664.html,"陆关荣,马根宝",暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
21659,,2022,,硖石镇南苑路360号,50,1986,浙江-嘉兴市-海宁市,海宁市,嘉兴市,浙江,自理,,,,True,500-1000,1000,500,公办,敬老院,,,,,http://www.yanglao.com.cn/resthome/21659.html,马根宝,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
21653,,3140,,小营巷61号,50,,浙江-杭州市-上城区,上城区,杭州市,浙江,自理,,,,True,500-1000,1000,500,公办,敬老院,,,,,http://www.yanglao.com.cn/resthome/21653.html,严金兰,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
21655,,1601,,硖石镇联塘路65号,50,1985,浙江-嘉兴市-海宁市,海宁市,嘉兴市,浙江,自理,,,,True,500-1000,1000,500,公办,福利院,,,,,http://www.yanglao.com.cn/resthome/21655.html,濮加成,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
21656,,1985,,硖石镇民和村3组,50,,浙江-嘉兴市-海宁市,海宁市,嘉兴市,浙江,自理,,,,True,500-1000,1000,500,公办,敬老院,,,,,http://www.yanglao.com.cn/resthome/21656.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,倪水宝,,
21649,,1317,,白杨街16弄2号,50,,浙江-宁波市-海曙区,海曙区,宁波市,浙江,自理,,,,True,500-1000,1000,500,公办,其他,,,,,http://www.yanglao.com.cn/resthome/21649.html,回娜,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,日托、就餐、棋牌、娱乐、阅览、医疗、康复,,暂无详细介绍，具体详情请致电咨询！,,,
21650,,1381,,井头村,50,,浙江-台州市-玉环县,玉环县,台州市,浙江,自理,,,,True,500-1000,1000,500,公办,敬老院,,,,,http://www.yanglao.com.cn/resthome/21650.html,吴文琴,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
21651,,1640,,沙门镇泗边村,50,,浙江-台州市-玉环县,玉环县,台州市,浙江,自理,,,,True,500-1000,1000,500,公办,敬老院,,,,,http://www.yanglao.com.cn/resthome/21651.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
21652,,1509,,鸡山乡鸡北村,50,,浙江-台州市-玉环县,玉环县,台州市,浙江,自理,,,,True,500-1000,1000,500,公办,敬老院,,,,,http://www.yanglao.com.cn/resthome/21652.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
21646,,1402,,南雅街38弄26号101室,50,,浙江-宁波市-海曙区,海曙区,宁波市,浙江,自理,,,,True,500-1000,1000,500,公办,其他,,,,,http://www.yanglao.com.cn/resthome/21646.html,庄丽娜,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,日托、就餐、聊吧、棋牌、娱乐、阅览,,暂无详细介绍，具体详情请致电咨询！,,,
21647,,7492,4620,联丰村竺家岸宝善路171号,220,1990.3,浙江-宁波市-海曙区,海曙区,宁波市,浙江,自理,,,,True,500-1000,1000,500,公办,福利院,,,,,http://www.yanglao.com.cn/resthome/21647.html,"陈飞飞,邵素月",暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,宁波市闻裕顺福利院是由人民政府和香港实业家闻儒根先生合资共建的社会福利事业单位。建于1990年3月，院区占地面积为4620平方米，设置床位220张。是浙江省二级福利事业单位和宁波市绿化一级单位和花园式单位。宁波市社会福利事业先进单位。 我院地处宁波市宝善路171号，院内有宽畅的庭院，建有花径、绿坪、竹林、果园、紫腾、鱼池、小桥、亭阁、玲珑别致，环境清静幽雅。院内还设有文娱活动室、医务室、餐厅、多功能健身房、阅览室等。房间均为二人和三人套房，并可根据需要开设夫妻房间。房内卫生设施齐全，并配有必要的生活设施和活动器具，特护老人房间还配备了冷暖空调。 随着人口老龄化进程的加快，老人养老社会化乃势在必行。为方便广大老人安度晚年及社会需求，为缓解老人入院难的矛盾，凡来我院老人将不受地域限制。福利院将针对生活自理和半自理的老人衽分级护理服务，对生活不能自理的老人实行二十四小时全天候服务制，给老人以最温馨的关受和优质服务。另外本福利院还根据目前各家庭的具体情况开展善后事宜等一条龙服务项目，以解决老人及家人的后顾之忧。 宁波市闻裕顺福利院建院已有十年多，在社会上有良好的口碑和较高的信誉。本院工作人员均经过精心挑选和上岗培训，积累了较丰富的工作经验和老人护理的各项技能。院内还配备了医生、护士，极大地方方便了老人就医。是宁波市医保定点单位。 我院竭诚欢迎并接纳广大老人来本院休养居住，颐养天年。 业务描述：提供住养老人老年日间护理，老年居家养老服务。,暂无详细介绍，具体详情请致电咨询！,,,
21648,,1578,,国丰街112弄14号,50,,浙江-宁波市-海曙区,海曙区,宁波市,浙江,自理,,,,True,500-1000,1000,500,公办,其他,,,,,http://www.yanglao.com.cn/resthome/21648.html,陈伟国,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,日托、就餐、洗衣、棋牌、娱乐、阅览,,暂无详细介绍，具体详情请致电咨询！,,,
21642,,1455,,郎官西弄9号,50,,浙江-宁波市-海曙区,海曙区,宁波市,浙江,自理,,,,True,500-1000,1000,500,公办,其他,,,,,http://www.yanglao.com.cn/resthome/21642.html,蔡阳华,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,日托、就餐、生活照料、健身、阅览,,暂无详细介绍，具体详情请致电咨询！,,,
21643,,1370,,蓝天路108弄25号,50,,浙江-宁波市-海曙区,海曙区,宁波市,浙江,自理,,,,True,500-1000,1000,500,公办,其他,,,,,http://www.yanglao.com.cn/resthome/21643.html,罗红媛,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,日托、就餐、洗衣、康复、棋牌、娱乐、阅览,,暂无详细介绍，具体详情请致电咨询！,,,
21644,,1525,,硖石镇联和村,50,,浙江-嘉兴市-海宁市,海宁市,嘉兴市,浙江,自理,,,,True,500-1000,1000,500,公办,敬老院,,,,,http://www.yanglao.com.cn/resthome/21644.html,程祥林,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
21645,,1331,,蓝天路50弄37号,50,,浙江-宁波市-海曙区,海曙区,宁波市,浙江,自理,,,,True,500-1000,1000,500,公办,其他,,,,,http://www.yanglao.com.cn/resthome/21645.html,姜波敏,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,日托、就餐、棋牌、乒乓、健身、阅览,,暂无详细介绍，具体详情请致电咨询！,,,
21637,,1419,,应店街镇乌石庙村,50,,浙江-绍兴市-诸暨市,诸暨市,绍兴市,浙江,自理,,,,True,500-1000,1000,500,公办,敬老院,,,,,http://www.yanglao.com.cn/resthome/21637.html,丁仲华,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
21638,,1694,,硖石镇狮岭硖东村,50,,浙江-嘉兴市-海宁市,海宁市,嘉兴市,浙江,自理,,,,True,500-1000,1000,500,公办,其他,,,,,http://www.yanglao.com.cn/resthome/21638.html,倪水宝,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
21639,,5832,,西湖区转塘镇双流42号,50,,浙江-杭州市-西湖区,西湖区,杭州市,浙江,自理,,,,True,500-1000,1000,500,公办,疗养院,,,,,http://www.yanglao.com.cn/resthome/21639.html,钟寿康,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
21640,,3880,,"转塘镇凌家桥村村委对面,凌家桥386号",80,1986,浙江-杭州市-西湖区,西湖区,杭州市,浙江,自理,,,,True,1000-2000,2000,1000,公办,敬老院,,,,,http://www.yanglao.com.cn/resthome/21640.html,项九斤,暂无详细介绍，具体详情请致电咨询！,1000-2000,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
21641,,1448,,清港镇烧瓦村,50,,浙江-台州市-玉环县,玉环县,台州市,浙江,自理,,,,True,500-1000,1000,500,公办,敬老院,,,,,http://www.yanglao.com.cn/resthome/21641.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
21633,,2627,,"云居山3号,四宜路194号",50,1986.6.10,浙江-杭州市-上城区,上城区,杭州市,浙江,自理,,,,True,500-1000,1000,500,公办,敬老院,,,,,http://www.yanglao.com.cn/resthome/21633.html,方慧韵,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,收养社会上的三无老人寄养社会上的退休孤老,,暂无详细介绍，具体详情请致电咨询！,张菊美 院长,,
21634,,3419,,"长庆街道吴牙新村5号,青春坊19幢南面,庆春路联华超市旁工商银行后面",50,,浙江-杭州市-下城区,下城区,杭州市,浙江,自理,,,,True,900-1250,1250,900,公办,敬老院,,,,,http://www.yanglao.com.cn/resthome/21634.html,许幼海,暂无详细介绍，具体详情请致电咨询！,床位费 550-900 护理费 100 伙食费 250,暂无详细介绍，具体详情请致电咨询！,,其中20张床位为日托型,,,
21636,,2995,,上城区大学路新村8幢东侧,53,1995.1.12,浙江-杭州市-上城区,上城区,杭州市,浙江,自理,,,,True,1200-1400,1400,1200,公办,其他,,,,,http://www.yanglao.com.cn/resthome/21636.html,俞调云,暂无详细介绍，具体详情请致电咨询！,1200-1400,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
21629,,2278,,温峤镇石景山庄,50,,浙江-台州市-温岭市,温岭市,台州市,浙江,自理,,,,True,500-1000,1000,500,公办,敬老院,,,,,http://www.yanglao.com.cn/resthome/21629.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
21630,,2442,,采荷一区百合路18号,66,,浙江-杭州市-江干区,江干区,杭州市,浙江,自理,,,,True,500-1000,1000,500,公办,老年公寓,,,,,http://www.yanglao.com.cn/resthome/21630.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
21632,,2028,,景芳五区昙花庵路97号,146,,浙江-杭州市-江干区,江干区,杭州市,浙江,自理,,,,True,500-1000,1000,500,公办,其他,,,,,http://www.yanglao.com.cn/resthome/21632.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
21623,,2035,,箬横镇东浦村,50,,浙江-台州市-温岭市,温岭市,台州市,浙江,自理,,,,True,500-1000,1000,500,公办,敬老院,,,,,http://www.yanglao.com.cn/resthome/21623.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
21624,,1734,,新碶街道牡丹社区龙凤二巷21号,50,,浙江-宁波市-北仑区,北仑区,宁波市,浙江,自理,,,,True,500-1000,1000,500,公办,其他,,,,,http://www.yanglao.com.cn/resthome/21624.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
21625,,1793,,小将镇迭石村,50,,浙江-绍兴市-新昌县,新昌县,绍兴市,浙江,自理,,,,True,500-1000,1000,500,公办,福利院,,,,,http://www.yanglao.com.cn/resthome/21625.html,倪兰英,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
21626,,2976,,"霞浦街道宝山村下张村,胜利村,上傅村",50,,浙江-宁波市-北仑区,北仑区,宁波市,浙江,自理,,,,True,500-1000,1000,500,公办,敬老院,,,,,http://www.yanglao.com.cn/resthome/21626.html,周亚汉,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
21619,,1528,,"宁波市北仑区新矸街道,凤洋一路附近",50,,浙江-宁波市-北仑区,北仑区,宁波市,浙江,自理,,,,True,500-1000,1000,500,公办,敬老院,,,,,http://www.yanglao.com.cn/resthome/21619.html,张国成,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,焦玉来,,
21620,,2271,,箬横镇翻身村,50,,浙江-台州市-温岭市,温岭市,台州市,浙江,自理,,,,True,500-1000,1000,500,公办,敬老院,,,,,http://www.yanglao.com.cn/resthome/21620.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
21621,,1584,,新碶街道玉兰社区,50,,浙江-宁波市-北仑区,北仑区,宁波市,浙江,自理,,,,True,500-1000,1000,500,公办,其他,,,,,http://www.yanglao.com.cn/resthome/21621.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,针对社区老人，推出日托、就餐等服务,,电视录像室、棋牌室、健身室，并添置了电视、图书、健身器材,,,
21622,,1545,,新碶街道凤洋一路178号,50,,浙江-宁波市-北仑区,北仑区,宁波市,浙江,自理,,,,True,500-1000,1000,500,公办,敬老院,,,,,http://www.yanglao.com.cn/resthome/21622.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
21615,,1756,,横港长岸村,50,,浙江-嘉兴市-海盐县,海盐县,嘉兴市,浙江,自理,,,,True,500-1000,1000,500,公办,敬老院,,,,,http://www.yanglao.com.cn/resthome/21615.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
21616,,1530,,梧田街道龙霞中路塘西村委会西首,50,,浙江-温州市-瓯海区,瓯海区,温州市,浙江,自理,,,,True,500-1000,1000,500,公办,其他,,,,,http://www.yanglao.com.cn/resthome/21616.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,潘阿荣,,
21617,,2073,,吴宁镇望江南路33号,50,,浙江-金华市-东阳市,东阳市,金华市,浙江,自理,,,,True,500-1000,1000,500,公办,福利院,,,,,http://www.yanglao.com.cn/resthome/21617.html,徐宏泰,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
21618,,1586,,西塘桥镇,50,,浙江-嘉兴市-海盐县,海盐县,嘉兴市,浙江,自理,,,,True,500-1000,1000,500,公办,敬老院,,,,,http://www.yanglao.com.cn/resthome/21618.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
21611,,1266,,霞浦街道,50,,浙江-宁波市-北仑区,北仑区,宁波市,浙江,自理,,,,True,500-1000,1000,500,公办,其他,,,,,http://www.yanglao.com.cn/resthome/21611.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
21612,,1290,,白峰镇峰城社区,50,,浙江-宁波市-北仑区,北仑区,宁波市,浙江,自理,,,,True,500-1000,1000,500,公办,其他,,,,,http://www.yanglao.com.cn/resthome/21612.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
21613,,1265,,白峰镇东港社区,50,,浙江-宁波市-北仑区,北仑区,宁波市,浙江,自理,,,,True,500-1000,1000,500,公办,其他,,,,,http://www.yanglao.com.cn/resthome/21613.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
21606,,1548,,大碶街道坝头社区加贝超市大矸连锁店旁,50,,浙江-宁波市-北仑区,北仑区,宁波市,浙江,自理,,,,True,500-1000,1000,500,公办,其他,,,,,http://www.yanglao.com.cn/resthome/21606.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
21607,,1275,,柴桥街道养志社区,50,,浙江-宁波市-北仑区,北仑区,宁波市,浙江,自理,,,,True,500-1000,1000,500,公办,其他,,,,,http://www.yanglao.com.cn/resthome/21607.html,"王志定,王信义",暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
21608,,1183,,柴桥街道,50,2008.11.20,浙江-宁波市-北仑区,北仑区,宁波市,浙江,自理,,,,True,500-1000,1000,500,公办,其他,,,,,http://www.yanglao.com.cn/resthome/21608.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
21609,,1252,,柴桥街道,50,,浙江-宁波市-北仑区,北仑区,宁波市,浙江,自理,,,,True,500-1000,1000,500,公办,其他,,,,,http://www.yanglao.com.cn/resthome/21609.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,刘小素,,
21602,,1707,,新碶街道百合社区,50,,浙江-宁波市-北仑区,北仑区,宁波市,浙江,自理,,,,True,500-1000,1000,500,公办,其他,,,,,http://www.yanglao.com.cn/resthome/21602.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
21603,,1563,,大碶街道学苑社区吉的堡幼儿园附近,50,,浙江-宁波市-北仑区,北仑区,宁波市,浙江,自理,,,,True,500-1000,1000,500,公办,其他,,,,,http://www.yanglao.com.cn/resthome/21603.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
